"aar","fylke_id","tilskudd_til_kommuner","enhet","tabellvariabel","tabell_navn","kommune_id","5","samf_tilsk","naringsregion_id"
"2013","NULL","inttilsk_1-5","kroner","11833600.00","tilskudd","1653","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","4164800.00","tilskudd","1653","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","7668800.00","tilskudd","1653","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1653","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","2516900.00","tilskudd","1653","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","523600.00","tilskudd","1653","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","67600.00","tilskudd","1653","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1653","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","204400.00","tilskudd","1653","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","4753900.00","tilskudd","1657","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","3420400.00","tilskudd","1657","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","1025000.00","tilskudd","1657","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","2395400.00","tilskudd","1657","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1657","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","1265100.00","tilskudd","1657","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","0.00","tilskudd","1657","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","0.00","tilskudd","1657","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1657","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","68400.00","tilskudd","1657","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","2623713.00","tilskudd","1662","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","350000.00","tilskudd","1662","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","0.00","tilskudd","1662","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","350000.00","tilskudd","1662","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","1008013.00","tilskudd","1662","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","1265700.00","tilskudd","1662","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","0.00","tilskudd","1662","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","0.00","tilskudd","1662","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1662","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","0.00","tilskudd","1662","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","8656200.00","tilskudd","1663","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","6171200.00","tilskudd","1663","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","1940000.00","tilskudd","1663","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","4231200.00","tilskudd","1663","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1663","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","2382400.00","tilskudd","1663","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","0.00","tilskudd","1663","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","0.00","tilskudd","1663","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1663","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","102600.00","tilskudd","1663","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","671000.00","tilskudd","1664","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","0.00","tilskudd","1664","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","0.00","tilskudd","1664","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","0.00","tilskudd","1664","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1664","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","671000.00","tilskudd","1664","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","0.00","tilskudd","1664","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","0.00","tilskudd","1664","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1664","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","0.00","tilskudd","1664","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","212400.00","tilskudd","1665","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","0.00","tilskudd","1665","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","0.00","tilskudd","1665","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","0.00","tilskudd","1665","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1665","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","212400.00","tilskudd","1665","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","0.00","tilskudd","1665","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","0.00","tilskudd","1665","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1665","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","0.00","tilskudd","1665","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","40666930.00","tilskudd","1702","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","27582500.00","tilskudd","1702","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","8544000.00","tilskudd","1702","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","19038500.00","tilskudd","1702","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1702","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","9854400.00","tilskudd","1702","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","2594830.00","tilskudd","1702","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","135200.00","tilskudd","1702","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1702","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","500000.00","tilskudd","1702","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","42558100.00","tilskudd","1703","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","30162200.00","tilskudd","1703","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","10211500.00","tilskudd","1703","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","19950700.00","tilskudd","1703","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1703","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","11354800.00","tilskudd","1703","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","130900.00","tilskudd","1703","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","226800.00","tilskudd","1703","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","147600.00","tilskudd","1703","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","535800.00","tilskudd","1703","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","12208060.00","tilskudd","1711","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","8999200.00","tilskudd","1711","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","2195000.00","tilskudd","1711","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","6804200.00","tilskudd","1711","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","302960.00","tilskudd","1711","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","2734800.00","tilskudd","1711","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","0.00","tilskudd","1711","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","22900.00","tilskudd","1711","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1711","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","148200.00","tilskudd","1711","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","41135055.00","tilskudd","1714","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","30127950.00","tilskudd","1714","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","8181000.00","tilskudd","1714","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","21946950.00","tilskudd","1714","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","1047655.00","tilskudd","1714","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","6283700.00","tilskudd","1714","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","3038350.00","tilskudd","1714","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","130800.00","tilskudd","1714","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","143000.00","tilskudd","1714","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","363600.00","tilskudd","1714","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","868100.00","tilskudd","1717","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","0.00","tilskudd","1717","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","0.00","tilskudd","1717","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","0.00","tilskudd","1717","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1717","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","868100.00","tilskudd","1717","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","0.00","tilskudd","1717","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","0.00","tilskudd","1717","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1717","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","0.00","tilskudd","1717","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","5259580.00","tilskudd","1718","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","3342600.00","tilskudd","1718","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","1585000.00","tilskudd","1718","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","1757600.00","tilskudd","1718","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1718","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","1489980.00","tilskudd","1718","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","392700.00","tilskudd","1718","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","22900.00","tilskudd","1718","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1718","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","11400.00","tilskudd","1718","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","39010794.00","tilskudd","1719","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","27790050.00","tilskudd","1719","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","7946500.00","tilskudd","1719","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","19843550.00","tilskudd","1719","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","600888.00","tilskudd","1719","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","6874700.00","tilskudd","1719","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","3174756.00","tilskudd","1719","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","91600.00","tilskudd","1719","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1719","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","478800.00","tilskudd","1719","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","21100300.00","tilskudd","1721","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","17252900.00","tilskudd","1721","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","6590000.00","tilskudd","1721","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","10662900.00","tilskudd","1721","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1721","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","3067100.00","tilskudd","1721","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","392700.00","tilskudd","1721","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","0.00","tilskudd","1721","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1721","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","387600.00","tilskudd","1721","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","6494800.00","tilskudd","1724","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","5127600.00","tilskudd","1724","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","2510000.00","tilskudd","1724","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","2617600.00","tilskudd","1724","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1724","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","1287200.00","tilskudd","1724","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","0.00","tilskudd","1724","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","45800.00","tilskudd","1724","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1724","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","34200.00","tilskudd","1724","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","651100.00","tilskudd","1725","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","0.00","tilskudd","1725","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","0.00","tilskudd","1725","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","0.00","tilskudd","1725","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1725","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","651100.00","tilskudd","1725","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","0.00","tilskudd","1725","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","0.00","tilskudd","1725","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1725","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","0.00","tilskudd","1725","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","302800.00","tilskudd","1736","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","0.00","tilskudd","1736","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","0.00","tilskudd","1736","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","0.00","tilskudd","1736","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1736","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","302800.00","tilskudd","1736","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","0.00","tilskudd","1736","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","0.00","tilskudd","1736","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1736","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","0.00","tilskudd","1736","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","256400.00","tilskudd","1738","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","70000.00","tilskudd","1738","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","0.00","tilskudd","1738","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","70000.00","tilskudd","1738","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1738","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","175000.00","tilskudd","1738","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","0.00","tilskudd","1738","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","0.00","tilskudd","1738","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1738","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","11400.00","tilskudd","1738","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","0.00","tilskudd","1739","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","0.00","tilskudd","1739","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","0.00","tilskudd","1739","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","0.00","tilskudd","1739","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1739","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","0.00","tilskudd","1739","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","0.00","tilskudd","1739","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","0.00","tilskudd","1739","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1739","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","0.00","tilskudd","1739","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","228800.00","tilskudd","1740","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","0.00","tilskudd","1740","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","0.00","tilskudd","1740","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","0.00","tilskudd","1740","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1740","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","228800.00","tilskudd","1740","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","0.00","tilskudd","1740","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","0.00","tilskudd","1740","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1740","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","0.00","tilskudd","1740","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","23076414.00","tilskudd","1742","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","11281100.00","tilskudd","1742","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","2086500.00","tilskudd","1742","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","9194600.00","tilskudd","1742","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1742","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","8165100.00","tilskudd","1742","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","3096614.00","tilskudd","1742","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","21800.00","tilskudd","1742","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","295200.00","tilskudd","1742","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","216600.00","tilskudd","1742","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","0.00","tilskudd","1743","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","0.00","tilskudd","1743","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","0.00","tilskudd","1743","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","0.00","tilskudd","1743","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1743","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","0.00","tilskudd","1743","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","0.00","tilskudd","1743","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","0.00","tilskudd","1743","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1743","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","0.00","tilskudd","1743","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","8398818.00","tilskudd","1744","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","5568700.00","tilskudd","1744","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","2291500.00","tilskudd","1744","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","3277200.00","tilskudd","1744","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","183753.00","tilskudd","1744","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","1158000.00","tilskudd","1744","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","1362865.00","tilskudd","1744","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","22900.00","tilskudd","1744","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1744","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","102600.00","tilskudd","1744","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","695400.00","tilskudd","1748","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","0.00","tilskudd","1748","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","0.00","tilskudd","1748","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","0.00","tilskudd","1748","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1748","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","695400.00","tilskudd","1748","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","0.00","tilskudd","1748","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","0.00","tilskudd","1748","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1748","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","0.00","tilskudd","1748","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","655900.00","tilskudd","1749","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","0.00","tilskudd","1749","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","0.00","tilskudd","1749","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","0.00","tilskudd","1749","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1749","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","655900.00","tilskudd","1749","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","0.00","tilskudd","1749","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","0.00","tilskudd","1749","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1749","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","0.00","tilskudd","1749","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","11721200.00","tilskudd","1750","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","9502800.00","tilskudd","1750","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","3130000.00","tilskudd","1750","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","6372800.00","tilskudd","1750","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1750","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","2013300.00","tilskudd","1750","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","0.00","tilskudd","1750","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","68700.00","tilskudd","1750","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1750","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","136400.00","tilskudd","1750","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","14427200.00","tilskudd","1751","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","11695500.00","tilskudd","1751","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","4324550.00","tilskudd","1751","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","7370950.00","tilskudd","1751","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1751","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","2480600.00","tilskudd","1751","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","0.00","tilskudd","1751","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","68700.00","tilskudd","1751","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1751","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","182400.00","tilskudd","1751","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","637100.00","tilskudd","1755","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","0.00","tilskudd","1755","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","0.00","tilskudd","1755","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","0.00","tilskudd","1755","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1755","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","637100.00","tilskudd","1755","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","0.00","tilskudd","1755","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","0.00","tilskudd","1755","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1755","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","0.00","tilskudd","1755","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","10067600.00","tilskudd","1756","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","8124000.00","tilskudd","1756","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","2993000.00","tilskudd","1756","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","5131000.00","tilskudd","1756","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","0.00","tilskudd","1756","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","1717500.00","tilskudd","1756","NULL","NULL","NULL"
"2013","NULL","em_tilsk","kroner","0.00","tilskudd","1756","NULL","NULL","NULL"
"2013","NULL","barnehage_tilsk","kroner","66500.00","tilskudd","1756","NULL","NULL","NULL"
"2013","NULL","eldre_tilsk","kroner","0.00","tilskudd","1756","NULL","NULL","NULL"
"2013","NULL","skole_tilsk","kroner","159600.00","tilskudd","1756","NULL","NULL","NULL"
"2013","NULL","totalt","kroner","92444716.00","tilskudd","1804","NULL","NULL","NULL"
"2013","NULL","inttilsk_1-5","kroner","59958500.00","tilskudd","1804","NULL","NULL","NULL"
"2013","NULL","inttilsk_1","kroner","19322000.00","tilskudd","1804","NULL","NULL","NULL"
"2013","NULL","inttilsk_2-5","kroner","40636500.00","tilskudd","1804","NULL","NULL","NULL"
"2013","NULL","funkhem","kroner","1606383.00","tilskudd","1804","NULL","NULL","NULL"
"2013","NULL","norsk-samf_tilsk","kroner","25770700.00","tilskudd","1804","NULL","NULL","NULL"
